age,overall,potential,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,preferred_foot,value_eur,years_on_contract,position_ATT,position_DEF,position_GK,position_MID,attack_work_rate_High,attack_work_rate_Low,attack_work_rate_Medium,defense_work_rate_High,defense_work_rate_Low,defense_work_rate_Medium
20,54,64,950.0,1,3,3,67.0,51.0,52.0,59.0,43.0,55.0,1,12.388398368982115,1.0,False,False,False,True,True,False,False,True,False,False
19,54,64,500.0,1,3,2,59.0,42.0,51.0,48.0,54.0,59.0,1,12.301387370778713,-1.0,False,True,False,False,False,False,True,False,False,True
17,54,72,500.0,1,3,3,64.0,41.0,53.0,58.0,32.0,43.0,1,12.524530013005734,3.0,False,False,False,True,False,False,True,False,False,True
19,54,74,750.0,1,3,2,76.0,49.0,48.0,55.0,44.0,56.0,1,12.611541086966115,1.0,False,False,False,True,False,False,True,False,False,True
18,54,71,500.0,1,3,2,70.0,28.0,41.0,54.0,50.0,52.0,0,12.429220196836383,0.0,False,True,False,False,False,False,True,False,False,True
18,54,72,500.0,1,2,2,62.0,23.0,44.0,36.0,54.0,59.0,1,12.429220196836383,0.0,False,True,False,False,False,False,True,False,False,True
19,54,70,2000.0,1,3,2,71.0,49.0,50.0,54.0,26.0,43.0,0,12.524530013005734,4.0,False,False,False,True,True,False,False,False,False,True
20,54,64,500.0,1,2,2,56.0,26.0,33.0,46.0,54.0,57.0,0,12.301387370778713,3.0,False,True,False,False,False,False,True,False,False,True
24,54,62,500.0,1,3,2,58.0,36.0,36.0,42.0,54.0,64.0,1,12.301387370778713,2.0,False,True,False,False,False,False,True,False,False,True
19,54,66,550.0,1,3,2,73.0,48.0,51.0,57.0,26.0,43.0,1,12.429220196836383,-1.0,True,False,False,False,False,False,True,False,False,True
17,54,71,500.0,1,2,2,60.0,26.0,39.0,40.0,54.0,58.0,1,12.429220196836383,2.0,False,True,False,False,False,False,True,False,False,True
18,54,69,500.0,1,2,2,68.0,56.0,43.0,60.0,17.0,41.0,1,12.429220196836383,3.0,True,False,False,False,False,False,True,False,False,True
17,54,72,500.0,1,2,2,69.0,29.0,39.0,46.0,51.0,48.0,1,12.429220196836383,1.0,False,True,False,False,False,False,True,False,False,True
28,53,53,2000.0,1,3,2,65.0,45.0,51.0,51.0,49.0,67.0,1,11.407576060361786,-1.0,False,False,False,True,False,False,True,False,False,True
28,53,53,2000.0,1,3,2,61.0,51.0,33.0,55.0,19.0,64.0,1,11.51293546492023,-1.0,True,False,False,False,False,False,True,False,False,True
32,53,53,2000.0,1,3,2,63.0,46.0,49.0,53.0,27.0,39.0,1,11.156264806643742,-1.0,False,False,False,True,False,False,True,False,False,True
34,53,53,500.0,1,3,2,58.0,56.0,41.0,50.0,19.0,56.0,1,10.714439990727769,0.0,True,False,False,False,False,False,True,False,True,False
27,53,54,1000.0,1,3,2,58.0,23.0,32.0,35.0,57.0,61.0,1,11.51293546492023,0.0,False,True,False,False,False,False,True,True,False,False
23,53,61,500.0,1,2,2,41.0,54.0,43.0,49.0,30.0,64.0,1,12.25486757159303,-1.0,True,False,False,False,False,False,True,False,True,False
24,53,60,500.0,1,3,2,64.0,44.0,51.0,60.0,30.0,52.0,0,12.154784614286667,1.0,False,False,False,True,False,False,True,False,False,True
24,53,58,3000.0,1,3,2,81.0,50.0,44.0,58.0,43.0,49.0,1,11.775297421715827,-1.0,False,True,False,False,False,False,True,False,False,True
22,53,61,2000.0,1,3,2,79.0,45.0,47.0,52.0,48.0,55.0,0,12.206077645517674,0.0,False,True,False,False,False,False,True,False,False,True
21,53,68,1000.0,1,3,2,58.0,25.0,34.0,41.0,53.0,63.0,1,12.301387370778713,0.0,False,True,False,False,False,False,True,False,False,True
23,53,62,800.0,1,3,2,73.0,37.0,48.0,53.0,47.0,45.0,1,12.206077645517674,1.0,False,True,False,False,True,False,False,False,False,True
20,53,69,5000.0,1,2,2,64.0,34.0,44.0,51.0,49.0,45.0,0,12.388398368982115,1.0,False,True,False,False,False,False,True,False,False,True
28,53,53,2000.0,1,2,2,61.0,23.0,31.0,34.0,52.0,64.0,1,11.289794413577894,-1.0,False,True,False,False,False,False,True,False,False,True
20,53,68,4000.0,1,3,2,53.0,23.0,35.0,33.0,53.0,59.0,1,12.25486757159303,1.0,False,True,False,False,False,False,True,False,False,True
23,53,62,2000.0,1,2,2,67.0,24.0,39.0,49.0,51.0,60.0,1,12.206077645517674,0.0,False,True,False,False,False,False,True,False,False,True
18,53,69,500.0,1,4,2,65.0,21.0,29.0,40.0,53.0,63.0,1,12.301387370778713,1.0,False,True,False,False,False,False,True,True,False,False
25,53,58,2000.0,1,3,2,74.0,52.0,40.0,55.0,18.0,49.0,1,11.849404844423074,2.0,True,False,False,False,True,False,False,False,False,True
20,53,64,500.0,1,3,2,68.0,50.0,48.0,55.0,43.0,55.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
21,53,65,500.0,1,3,2,72.0,49.0,37.0,51.0,21.0,59.0,1,12.345838935721968,0.0,True,False,False,False,False,False,True,False,False,True
22,53,64,500.0,1,3,2,60.0,54.0,40.0,55.0,25.0,51.0,1,12.25486757159303,2.0,True,False,False,False,True,False,False,False,False,True
21,53,67,1000.0,1,2,2,67.0,52.0,39.0,50.0,19.0,58.0,1,12.345838935721968,0.0,True,False,False,False,False,False,True,False,False,True
21,53,65,1000.0,1,3,2,67.0,44.0,52.0,57.0,42.0,56.0,1,12.345838935721968,1.0,False,False,False,True,False,False,True,False,False,True
22,53,63,2000.0,1,3,2,69.0,26.0,33.0,45.0,54.0,54.0,1,12.206077645517674,-1.0,False,True,False,False,False,False,True,False,False,True
20,53,67,500.0,1,2,2,73.0,25.0,35.0,46.0,48.0,60.0,1,12.301387370778713,2.0,False,True,False,False,False,False,True,False,False,True
25,53,58,500.0,1,2,2,70.0,26.0,32.0,37.0,50.0,69.0,1,11.695255355062795,1.0,False,True,False,False,False,True,False,False,False,True
23,53,62,3000.0,1,2,2,69.0,52.0,48.0,55.0,16.0,41.0,1,12.25486757159303,1.0,True,False,False,False,False,False,True,False,False,True
24,53,59,1000.0,1,3,2,72.0,46.0,48.0,53.0,38.0,57.0,1,11.918397239722838,0.0,False,False,False,True,False,False,True,False,False,True
20,53,66,500.0,1,2,3,71.0,44.0,46.0,54.0,34.0,58.0,1,12.345838935721968,-1.0,False,False,False,True,False,False,True,False,False,True
23,53,60,1000.0,1,3,2,51.0,27.0,33.0,38.0,53.0,63.0,1,12.04355959836804,0.0,False,True,False,False,False,False,True,True,False,False
24,53,59,500.0,1,3,2,82.0,41.0,46.0,53.0,26.0,54.0,1,11.918397239722838,1.0,False,False,False,True,False,False,True,False,False,True
21,53,64,500.0,1,3,2,73.0,25.0,38.0,43.0,49.0,66.0,1,12.206077645517674,0.0,False,True,False,False,False,False,True,False,False,True
17,53,74,500.0,1,3,2,53.0,24.0,34.0,38.0,54.0,51.0,1,12.524530013005734,1.0,False,True,False,False,False,False,True,False,False,True
20,53,69,650.0,1,3,2,64.0,46.0,52.0,55.0,50.0,53.0,1,12.388398368982115,-1.0,False,False,False,True,False,False,True,False,False,True
26,53,56,500.0,1,3,2,70.0,36.0,37.0,46.0,48.0,54.0,0,11.608244735642321,2.0,False,True,False,False,False,False,True,True,False,False
21,53,63,500.0,1,2,2,67.0,37.0,39.0,45.0,49.0,70.0,0,12.206077645517674,1.0,False,True,False,False,False,False,True,False,False,True
23,53,62,500.0,1,3,2,67.0,48.0,49.0,55.0,47.0,67.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
18,53,73,500.0,1,2,2,59.0,32.0,43.0,53.0,48.0,53.0,1,12.429220196836383,1.0,False,True,False,False,False,False,True,False,False,True
19,53,69,600.0,1,2,2,71.0,39.0,47.0,47.0,53.0,51.0,1,12.345838935721968,1.0,False,False,False,True,True,False,False,True,False,False
21,53,66,3000.0,1,3,2,65.0,51.0,52.0,55.0,26.0,41.0,0,12.345838935721968,0.0,False,False,False,True,False,False,True,False,False,True
19,53,65,1000.0,1,3,2,76.0,24.0,34.0,48.0,47.0,56.0,0,12.25486757159303,0.0,False,True,False,False,False,False,True,False,False,True
20,53,65,550.0,1,3,2,59.0,46.0,53.0,59.0,29.0,42.0,1,12.345838935721968,3.0,False,False,False,True,False,False,True,False,False,True
19,53,67,1000.0,1,3,2,65.0,45.0,51.0,57.0,44.0,38.0,1,12.301387370778713,2.0,False,False,False,True,False,False,True,False,False,True
19,53,70,500.0,1,3,2,63.0,33.0,39.0,43.0,51.0,63.0,0,12.345838935721968,1.0,False,True,False,False,True,False,False,False,False,True
20,53,66,2000.0,1,2,2,71.0,24.0,38.0,45.0,48.0,52.0,0,12.301387370778713,0.0,False,True,False,False,False,False,True,False,False,True
20,53,68,950.0,1,3,2,79.0,46.0,50.0,55.0,47.0,49.0,1,12.301387370778713,0.0,False,False,False,True,False,False,True,False,False,True
19,53,68,1000.0,1,3,2,71.0,36.0,44.0,51.0,49.0,58.0,0,12.25486757159303,1.0,False,True,False,False,False,False,True,False,False,True
22,53,61,1000.0,1,3,2,61.0,49.0,44.0,57.0,27.0,56.0,1,12.25486757159303,0.0,True,False,False,False,False,False,True,False,False,True
19,53,68,2000.0,1,2,2,65.0,23.0,30.0,36.0,52.0,66.0,1,12.25486757159303,0.0,False,True,False,False,False,False,True,False,False,True
25,53,60,500.0,1,3,2,74.0,27.0,36.0,41.0,51.0,65.0,1,12.04355959836804,0.0,False,True,False,False,False,False,True,False,False,True
20,53,70,2000.0,1,3,2,52.0,23.0,42.0,43.0,53.0,70.0,1,12.345838935721968,2.0,False,False,False,True,False,False,True,False,False,True
22,53,62,2000.0,1,3,2,63.0,41.0,50.0,55.0,40.0,52.0,1,12.25486757159303,2.0,False,False,False,True,False,False,True,False,False,True
25,53,60,500.0,1,3,2,51.0,34.0,49.0,50.0,48.0,67.0,1,12.04355959836804,0.0,False,False,False,True,False,False,True,False,False,True
22,53,62,500.0,1,3,2,57.0,26.0,41.0,37.0,51.0,68.0,1,12.206077645517674,0.0,False,True,False,False,False,False,True,True,False,False
19,53,67,500.0,1,3,3,87.0,42.0,45.0,56.0,29.0,46.0,1,12.301387370778713,2.0,False,False,False,True,False,False,True,False,True,False
19,53,66,500.0,1,3,3,64.0,52.0,48.0,57.0,29.0,44.0,0,12.301387370778713,0.0,False,False,False,True,False,False,True,False,False,True
21,53,67,750.0,1,3,2,59.0,23.0,35.0,40.0,52.0,65.0,1,12.301387370778713,0.0,False,True,False,False,True,False,False,False,False,True
19,53,71,1000.0,1,2,2,72.0,54.0,37.0,52.0,18.0,47.0,1,12.388398368982115,2.0,True,False,False,False,False,False,True,False,True,False
19,53,68,1000.0,1,2,2,55.0,25.0,34.0,37.0,54.0,54.0,1,12.25486757159303,1.0,False,True,False,False,False,False,True,False,False,True
23,53,61,800.0,1,3,3,57.0,38.0,48.0,51.0,51.0,58.0,0,12.206077645517674,1.0,False,False,False,True,False,False,True,True,False,False
26,53,56,2000.0,1,2,2,53.0,54.0,36.0,46.0,25.0,68.0,1,11.695255355062795,-1.0,True,False,False,False,False,False,True,False,True,False
23,53,62,4000.0,1,3,2,66.0,53.0,35.0,53.0,18.0,56.0,1,12.25486757159303,0.0,True,False,False,False,False,False,True,False,False,True
22,53,62,1000.0,1,3,2,72.0,44.0,46.0,54.0,24.0,49.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
17,53,71,500.0,1,2,2,79.0,43.0,48.0,53.0,41.0,46.0,1,12.345838935721968,1.0,True,False,False,False,False,False,True,False,False,True
18,53,76,500.0,1,3,2,59.0,23.0,33.0,45.0,53.0,56.0,1,12.524530013005734,-1.0,False,True,False,False,False,False,True,False,False,True
19,53,69,750.0,1,3,2,57.0,40.0,54.0,56.0,48.0,58.0,1,12.388398368982115,0.0,False,False,False,True,False,True,False,True,False,False
19,53,63,3000.0,1,3,2,77.0,48.0,45.0,56.0,48.0,60.0,1,12.206077645517674,1.0,False,False,False,True,False,False,True,False,False,True
26,53,54,1000.0,1,3,2,65.0,49.0,46.0,56.0,25.0,54.0,1,11.608244735642321,-1.0,True,False,False,False,False,False,True,False,False,True
19,53,64,500.0,1,3,2,57.0,25.0,31.0,34.0,54.0,60.0,0,12.154784614286667,-1.0,False,True,False,False,False,False,True,False,False,True
20,53,69,1000.0,1,3,2,61.0,39.0,48.0,50.0,51.0,53.0,1,12.345838935721968,-1.0,False,False,False,True,False,False,True,False,False,True
17,53,78,500.0,1,3,3,69.0,42.0,53.0,59.0,44.0,52.0,0,12.524530013005734,0.0,False,True,False,False,True,False,False,False,False,True
19,53,70,500.0,1,2,2,54.0,53.0,39.0,52.0,18.0,52.0,1,12.388398368982115,3.0,True,False,False,False,False,False,True,False,False,True
20,53,67,1000.0,1,3,2,53.0,22.0,34.0,41.0,52.0,59.0,1,12.25486757159303,2.0,False,True,False,False,False,True,False,False,False,True
19,53,67,2000.0,1,2,2,76.0,42.0,43.0,60.0,28.0,44.0,0,12.301387370778713,0.0,False,False,False,True,True,False,False,False,True,False
19,53,69,1000.0,1,2,2,78.0,51.0,38.0,55.0,26.0,49.0,1,12.388398368982115,0.0,True,False,False,False,True,False,False,False,False,True
19,53,70,500.0,1,2,2,63.0,28.0,28.0,33.0,54.0,65.0,1,12.345838935721968,1.0,False,True,False,False,False,False,True,False,False,True
17,53,72,500.0,1,3,3,69.0,41.0,46.0,61.0,36.0,41.0,1,12.345838935721968,1.0,False,False,False,True,False,False,True,False,True,False
18,53,71,800.0,1,3,2,54.0,47.0,54.0,61.0,40.0,53.0,0,12.388398368982115,0.0,False,False,False,True,False,False,True,False,False,True
19,53,69,1000.0,1,2,3,74.0,34.0,42.0,47.0,47.0,61.0,0,12.345838935721968,1.0,False,True,False,False,True,False,False,False,False,True
19,53,67,500.0,1,2,2,58.0,24.0,30.0,37.0,52.0,62.0,1,12.25486757159303,0.0,False,True,False,False,False,False,True,False,False,True
18,53,70,500.0,1,3,2,72.0,52.0,39.0,53.0,19.0,54.0,1,12.388398368982115,0.0,True,False,False,False,False,False,True,False,False,True
21,53,63,500.0,1,3,2,75.0,44.0,48.0,55.0,21.0,41.0,0,12.25486757159303,1.0,False,False,False,True,True,False,False,False,True,False
23,53,60,500.0,1,2,2,61.0,28.0,42.0,50.0,49.0,47.0,0,12.100717685412471,2.0,False,True,False,False,False,False,True,False,False,True
18,53,69,500.0,1,2,2,66.0,26.0,40.0,46.0,50.0,51.0,1,12.345838935721968,1.0,False,True,False,False,False,False,True,False,False,True
18,53,70,500.0,1,3,2,56.0,33.0,48.0,54.0,48.0,53.0,1,12.345838935721968,1.0,False,False,False,True,False,False,True,False,False,True
18,53,70,500.0,1,3,3,70.0,47.0,48.0,57.0,31.0,38.0,0,12.388398368982115,0.0,True,False,False,False,False,False,True,False,False,True
21,53,64,500.0,1,3,2,57.0,36.0,46.0,51.0,50.0,64.0,1,12.206077645517674,1.0,False,False,False,True,False,True,False,True,False,False
19,53,67,1000.0,1,3,2,60.0,46.0,52.0,57.0,47.0,53.0,0,12.301387370778713,3.0,False,False,False,True,False,False,True,False,False,True
18,53,69,900.0,1,3,2,77.0,49.0,44.0,54.0,45.0,43.0,0,12.388398368982115,0.0,True,False,False,False,False,False,True,False,False,True
25,53,56,500.0,1,2,2,63.0,55.0,39.0,53.0,18.0,56.0,1,11.775297421715827,0.0,True,False,False,False,True,False,False,False,True,False
18,53,71,650.0,1,3,2,66.0,42.0,52.0,52.0,42.0,55.0,1,12.388398368982115,1.0,False,False,False,True,False,False,True,False,False,True
19,53,70,550.0,1,3,2,75.0,44.0,54.0,61.0,42.0,42.0,1,12.388398368982115,0.0,False,False,False,True,False,False,True,False,False,True
22,53,62,500.0,1,3,2,69.0,52.0,47.0,52.0,26.0,48.0,1,12.25486757159303,1.0,False,False,False,True,True,False,False,False,False,True
20,53,69,750.0,1,3,2,63.0,45.0,52.0,54.0,46.0,57.0,1,12.388398368982115,0.0,False,False,False,True,False,False,True,False,False,True
20,53,67,800.0,1,2,2,68.0,34.0,41.0,51.0,50.0,67.0,1,12.301387370778713,1.0,False,True,False,False,False,False,True,False,False,True
17,53,72,500.0,1,3,2,66.0,24.0,30.0,44.0,53.0,62.0,0,12.301387370778713,0.0,False,True,False,False,False,False,True,False,False,True
19,53,70,2000.0,1,3,2,43.0,34.0,46.0,45.0,52.0,59.0,1,12.345838935721968,1.0,False,False,False,True,False,True,False,False,False,True
20,53,68,800.0,1,2,2,55.0,27.0,32.0,33.0,53.0,61.0,1,12.25486757159303,1.0,False,True,False,False,False,False,True,True,False,False
19,53,65,500.0,1,3,2,67.0,38.0,49.0,55.0,39.0,55.0,1,12.301387370778713,1.0,False,False,False,True,False,False,True,False,False,True
19,53,62,500.0,1,3,2,62.0,49.0,49.0,57.0,43.0,49.0,1,12.206077645517674,2.0,False,False,False,True,False,False,True,False,False,True
18,53,70,650.0,1,3,2,69.0,55.0,38.0,53.0,18.0,50.0,1,12.388398368982115,1.0,True,False,False,False,False,False,True,False,False,True
23,53,61,500.0,1,3,2,67.0,25.0,27.0,31.0,54.0,65.0,1,12.154784614286667,1.0,False,True,False,False,False,False,True,False,False,True
18,53,69,800.0,1,3,2,64.0,28.0,42.0,47.0,52.0,57.0,0,12.301387370778713,1.0,False,True,False,False,False,False,True,False,False,True
22,53,64,4000.0,1,3,2,67.0,30.0,43.0,54.0,49.0,47.0,0,12.206077645517674,3.0,False,True,False,False,False,False,True,False,False,True
20,53,64,500.0,1,3,2,64.0,26.0,40.0,37.0,54.0,58.0,1,12.154784614286667,0.0,False,True,False,False,False,False,True,False,False,True
17,53,74,500.0,1,3,2,72.0,53.0,40.0,54.0,20.0,54.0,1,12.611541086966115,1.0,True,False,False,False,False,False,True,False,True,False
17,53,74,500.0,1,3,2,66.0,53.0,39.0,52.0,19.0,56.0,1,12.611541086966115,0.0,True,False,False,False,False,False,True,False,False,True
20,53,67,4000.0,1,3,2,70.0,52.0,43.0,54.0,27.0,56.0,0,12.345838935721968,1.0,False,False,False,True,False,False,True,False,False,True
20,53,64,650.0,1,2,2,67.0,47.0,47.0,55.0,25.0,53.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
21,53,61,950.0,1,3,2,57.0,42.0,55.0,58.0,45.0,44.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
22,53,62,800.0,1,3,2,62.0,39.0,49.0,52.0,55.0,64.0,1,12.25486757159303,-1.0,False,False,False,True,False,False,True,False,False,True
19,53,71,3000.0,1,3,2,63.0,54.0,38.0,52.0,16.0,52.0,1,12.388398368982115,2.0,True,False,False,False,False,False,True,False,False,True
18,53,65,500.0,1,3,2,76.0,27.0,38.0,44.0,44.0,68.0,1,12.25486757159303,0.0,False,True,False,False,True,False,False,False,False,True
18,53,73,500.0,1,2,2,62.0,21.0,37.0,36.0,51.0,64.0,1,12.388398368982115,-1.0,False,True,False,False,False,False,True,False,False,True
20,53,64,500.0,1,2,2,57.0,29.0,41.0,43.0,53.0,60.0,1,12.154784614286667,-1.0,False,True,False,False,False,True,False,True,False,False
19,53,67,750.0,1,3,2,68.0,39.0,52.0,59.0,48.0,49.0,1,12.25486757159303,2.0,False,False,False,True,False,False,True,False,False,True
18,53,75,500.0,1,3,2,71.0,52.0,37.0,50.0,20.0,53.0,0,12.611541086966115,0.0,True,False,False,False,True,False,False,True,False,False
17,53,74,500.0,1,3,3,68.0,43.0,51.0,56.0,34.0,54.0,0,12.611541086966115,1.0,False,False,False,True,True,False,False,False,False,True
19,53,71,1000.0,1,3,3,65.0,44.0,47.0,58.0,29.0,46.0,1,12.388398368982115,0.0,False,False,False,True,False,False,True,False,False,True
19,53,67,500.0,1,2,2,65.0,43.0,53.0,47.0,53.0,60.0,1,12.301387370778713,-1.0,False,False,False,True,False,False,True,False,False,True
17,53,72,500.0,1,2,2,80.0,53.0,38.0,48.0,18.0,50.0,1,12.388398368982115,0.0,True,False,False,False,False,False,True,False,False,True
20,53,59,1000.0,1,3,2,51.0,54.0,39.0,43.0,26.0,65.0,1,11.918397239722838,0.0,True,False,False,False,False,False,True,False,False,True
21,53,60,750.0,1,3,3,66.0,52.0,44.0,57.0,24.0,54.0,1,12.154784614286667,-1.0,True,False,False,False,False,False,True,False,False,True
19,53,66,500.0,1,2,2,59.0,23.0,42.0,52.0,49.0,55.0,0,12.25486757159303,0.0,False,True,False,False,False,False,True,False,False,True
18,53,66,500.0,1,2,2,74.0,50.0,43.0,55.0,20.0,53.0,1,12.301387370778713,0.0,False,False,False,True,True,False,False,False,True,False
20,53,65,500.0,1,3,3,63.0,39.0,54.0,55.0,49.0,46.0,1,12.301387370778713,0.0,False,False,False,True,True,False,False,False,False,True
18,53,64,1000.0,1,3,2,73.0,51.0,37.0,50.0,25.0,65.0,1,12.206077645517674,1.0,True,False,False,False,True,False,False,False,False,True
19,53,61,500.0,1,2,2,72.0,29.0,35.0,52.0,48.0,50.0,0,12.154784614286667,-1.0,False,True,False,False,False,False,True,False,False,True
24,53,58,500.0,1,3,2,60.0,47.0,52.0,54.0,45.0,56.0,0,11.849404844423074,-1.0,False,False,False,True,False,False,True,False,False,True
20,53,67,4000.0,1,3,2,72.0,52.0,43.0,54.0,22.0,54.0,1,12.345838935721968,0.0,True,False,False,False,False,False,True,False,False,True
18,53,71,700.0,1,4,2,83.0,50.0,42.0,52.0,20.0,53.0,1,12.388398368982115,0.0,True,False,False,False,False,False,True,False,False,True
27,53,53,1000.0,1,3,2,61.0,29.0,35.0,45.0,51.0,53.0,1,11.407576060361786,0.0,False,True,False,False,False,True,False,True,False,False
20,53,63,500.0,1,3,2,60.0,26.0,43.0,46.0,50.0,54.0,0,12.206077645517674,2.0,False,True,False,False,True,False,False,False,False,True
18,53,70,500.0,1,3,2,77.0,26.0,41.0,51.0,45.0,52.0,1,12.345838935721968,2.0,False,True,False,False,False,False,True,False,False,True
20,53,63,600.0,1,3,2,74.0,43.0,51.0,61.0,32.0,37.0,0,12.25486757159303,1.0,True,False,False,False,False,False,True,False,False,True
17,53,75,500.0,1,2,2,56.0,23.0,33.0,32.0,53.0,62.0,1,12.524530013005734,-1.0,False,True,False,False,False,False,True,False,False,True
25,53,57,1000.0,1,3,2,63.0,41.0,54.0,52.0,49.0,61.0,1,11.775297421715827,-1.0,False,False,False,True,False,False,True,False,False,True
17,53,74,500.0,1,3,2,64.0,40.0,48.0,51.0,50.0,56.0,1,12.524530013005734,0.0,False,False,False,True,False,False,True,False,False,True
19,53,68,700.0,1,2,2,61.0,23.0,30.0,35.0,52.0,65.0,1,12.25486757159303,2.0,False,True,False,False,False,False,True,False,False,True
22,53,61,1000.0,1,3,2,64.0,46.0,52.0,55.0,44.0,57.0,1,12.25486757159303,0.0,False,False,False,True,False,False,True,False,False,True
22,53,60,500.0,1,3,2,61.0,25.0,34.0,51.0,50.0,48.0,1,12.100717685412471,1.0,False,True,False,False,False,False,True,False,False,True
18,53,76,800.0,1,2,2,62.0,53.0,38.0,50.0,19.0,63.0,1,12.611541086966115,3.0,True,False,False,False,False,False,True,False,False,True
19,53,68,850.0,1,2,2,75.0,30.0,41.0,53.0,48.0,37.0,1,12.25486757159303,3.0,False,True,False,False,False,False,True,False,False,True
19,53,67,1000.0,1,2,2,69.0,49.0,47.0,56.0,25.0,43.0,1,12.301387370778713,3.0,False,False,False,True,False,False,True,False,True,False
18,53,63,800.0,1,2,2,58.0,26.0,44.0,43.0,51.0,62.0,1,12.100717685412471,0.0,False,True,False,False,False,True,False,True,False,False
18,53,71,500.0,1,2,2,76.0,35.0,43.0,58.0,48.0,40.0,1,12.345838935721968,2.0,False,True,False,False,False,False,True,False,False,True
19,53,67,1000.0,1,3,2,64.0,50.0,36.0,48.0,25.0,61.0,1,12.301387370778713,1.0,True,False,False,False,False,False,True,False,True,False
20,53,64,1000.0,1,3,2,56.0,40.0,57.0,55.0,54.0,51.0,1,12.206077645517674,3.0,False,False,False,True,False,False,True,False,False,True
19,53,68,500.0,1,4,2,59.0,21.0,39.0,33.0,54.0,64.0,1,12.25486757159303,0.0,False,True,False,False,False,False,True,False,False,True
16,53,76,500.0,1,3,3,79.0,47.0,42.0,58.0,22.0,38.0,1,12.611541086966115,1.0,True,False,False,False,False,False,True,False,False,True
22,53,61,600.0,1,3,2,66.0,40.0,54.0,50.0,39.0,55.0,1,12.25486757159303,1.0,False,False,False,True,False,False,True,False,False,True
20,53,69,3000.0,1,3,2,60.0,38.0,52.0,53.0,51.0,51.0,1,12.345838935721968,0.0,False,False,False,True,False,False,True,False,False,True
19,53,70,3000.0,1,4,2,62.0,41.0,53.0,56.0,43.0,49.0,0,12.388398368982115,2.0,False,False,False,True,False,False,True,False,False,True
19,53,70,1000.0,1,3,2,66.0,27.0,45.0,47.0,50.0,49.0,0,12.345838935721968,1.0,False,True,False,False,False,False,True,False,False,True
17,53,73,500.0,1,3,3,58.0,35.0,47.0,51.0,49.0,52.0,1,12.388398368982115,3.0,False,False,False,True,False,False,True,True,False,False
19,53,66,600.0,1,2,2,57.0,24.0,33.0,39.0,53.0,62.0,1,12.25486757159303,0.0,False,True,False,False,False,True,False,False,False,True
19,53,72,1000.0,1,2,2,59.0,23.0,28.0,33.0,55.0,62.0,1,12.345838935721968,1.0,False,True,False,False,False,True,False,True,False,False
18,53,72,3000.0,1,3,2,70.0,53.0,38.0,52.0,21.0,44.0,1,12.388398368982115,1.0,True,False,False,False,False,False,True,False,True,False
18,53,68,750.0,1,3,2,64.0,47.0,49.0,57.0,30.0,48.0,0,12.301387370778713,0.0,False,False,False,True,False,False,True,False,False,True
18,53,68,950.0,1,3,2,63.0,51.0,45.0,55.0,29.0,57.0,1,12.301387370778713,0.0,True,False,False,False,False,False,True,False,False,True
18,53,69,550.0,1,3,2,60.0,29.0,40.0,52.0,50.0,58.0,1,12.345838935721968,0.0,False,True,False,False,False,False,True,False,False,True
20,53,64,3000.0,1,3,2,58.0,25.0,31.0,32.0,54.0,61.0,1,12.154784614286667,0.0,False,True,False,False,False,False,True,False,False,True
19,53,70,2000.0,1,3,2,61.0,30.0,34.0,51.0,52.0,52.0,0,12.345838935721968,-1.0,False,True,False,False,True,False,False,False,False,True
18,53,69,750.0,1,3,2,58.0,44.0,53.0,55.0,44.0,55.0,1,12.388398368982115,0.0,False,False,False,True,False,False,True,False,False,True
17,53,73,500.0,1,3,2,62.0,26.0,31.0,31.0,52.0,71.0,1,12.388398368982115,1.0,False,True,False,False,False,False,True,False,False,True
20,53,61,550.0,1,3,2,64.0,55.0,50.0,50.0,42.0,61.0,1,12.206077645517674,3.0,False,False,False,True,True,False,False,False,False,True
25,53,56,500.0,1,3,2,71.0,47.0,50.0,51.0,30.0,53.0,1,11.695255355062795,1.0,False,False,False,True,False,False,True,False,True,False
17,53,72,1000.0,1,3,2,60.0,47.0,55.0,53.0,43.0,52.0,1,12.345838935721968,3.0,False,False,False,True,True,False,False,False,False,True
22,53,61,2000.0,1,2,2,63.0,57.0,46.0,57.0,27.0,47.0,0,12.25486757159303,0.0,True,False,False,False,False,False,True,False,True,False
19,53,69,3000.0,1,3,2,74.0,56.0,45.0,55.0,26.0,41.0,1,12.388398368982115,0.0,True,False,False,False,True,False,False,False,False,True
17,53,68,500.0,1,2,2,62.0,27.0,29.0,32.0,55.0,60.0,1,12.206077645517674,1.0,False,True,False,False,False,False,True,False,False,True
17,53,70,550.0,1,3,2,63.0,53.0,40.0,49.0,18.0,59.0,1,12.388398368982115,3.0,True,False,False,False,False,False,True,False,False,True
18,53,70,1000.0,1,3,2,69.0,50.0,46.0,60.0,18.0,44.0,1,12.388398368982115,3.0,True,False,False,False,False,False,True,False,False,True
